	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
130	PRJEB49389	ERP133893	SAMEA11646176	ERS9292885	ERX7289518	ERR7720554	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.29.plateB.wellB01		SINGLE	AMPLICON	METAGENOMIC	PCR	14916	4075414	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.29.plateB.wellB01	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.29.plateB.wellB01	qiita_ppdid_122573:13917.forehead.29.plateB.wellB01	2499279	2d0be1ba0e736e5eddea90165460f2b2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/004/ERR7720554/ERR7720554.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/004/ERR7720554/ERR7720554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/004/ERR7720554/ERR7720554.fastq.gz	2389748.0	5bf13e812e1831f3d19024d4e3e5f7c7	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720554/13917.forehead.29.plateB.wellB01.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720554/13917.forehead.29.plateB.wellB01.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720554/13917.forehead.29.plateB.wellB01.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.29.plateB.wellB01		13917.forehead.29.plateB.wellB01		2021-12-14
131	PRJEB49389	ERP133893	SAMEA11646177	ERS9292886	ERX7289519	ERR7720555	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.3.plateB.wellE05		SINGLE	AMPLICON	METAGENOMIC	PCR	14852	4074089	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.3.plateB.wellE05	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.3.plateB.wellE05	qiita_ppdid_122573:13917.forehead.3.plateB.wellE05	2541648	db6150ffb1f2234ab24eebbb86d758bd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/005/ERR7720555/ERR7720555.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/005/ERR7720555/ERR7720555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/005/ERR7720555/ERR7720555.fastq.gz	2436777.0	7e6f33087b7655d68c791ff94c5f4ddb	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720555/13917.forehead.3.plateB.wellE05.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720555/13917.forehead.3.plateB.wellE05.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720555/13917.forehead.3.plateB.wellE05.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.3.plateB.wellE05		13917.forehead.3.plateB.wellE05		2021-12-14
132	PRJEB49389	ERP133893	SAMEA11646178	ERS9292887	ERX7289520	ERR7720556	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.30.plateB.wellD04		SINGLE	AMPLICON	METAGENOMIC	PCR	15250	4201984	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.30.plateB.wellD04	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.30.plateB.wellD04	qiita_ppdid_122573:13917.forehead.30.plateB.wellD04	2781550	bf89bf2915cb4dc100c34f802c4ba18c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/006/ERR7720556/ERR7720556.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/006/ERR7720556/ERR7720556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/006/ERR7720556/ERR7720556.fastq.gz	2676779.0	cd791b9bbb852e1e16e7e9a6da28fc6c	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720556/13917.forehead.30.plateB.wellD04.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720556/13917.forehead.30.plateB.wellD04.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720556/13917.forehead.30.plateB.wellD04.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.30.plateB.wellD04		13917.forehead.30.plateB.wellD04		2021-12-14
133	PRJEB49389	ERP133893	SAMEA11646179	ERS9292888	ERX7289521	ERR7720557	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.31.plateA.wellA08		SINGLE	AMPLICON	METAGENOMIC	PCR	87254	23152267	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.31.plateA.wellA08	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.31.plateA.wellA08	qiita_ppdid_122573:13917.forehead.31.plateA.wellA08	10101371	eb3e90ac8c86cf2ed7623e574c1ceb24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/007/ERR7720557/ERR7720557.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/007/ERR7720557/ERR7720557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/007/ERR7720557/ERR7720557.fastq.gz	9309682.0	1fc2cec1731b765080aa5f10d3b91164	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720557/13917.forehead.31.plateA.wellA08.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720557/13917.forehead.31.plateA.wellA08.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720557/13917.forehead.31.plateA.wellA08.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.31.plateA.wellA08		13917.forehead.31.plateA.wellA08		2021-12-14
134	PRJEB49389	ERP133893	SAMEA11646180	ERS9292889	ERX7289522	ERR7720558	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.32.plateA.wellC10		SINGLE	AMPLICON	METAGENOMIC	PCR	93609	24841927	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.32.plateA.wellC10	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.32.plateA.wellC10	qiita_ppdid_122573:13917.forehead.32.plateA.wellC10	11345627	1e8450445ffa3312a773079ed7b73d54	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/008/ERR7720558/ERR7720558.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/008/ERR7720558/ERR7720558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/008/ERR7720558/ERR7720558.fastq.gz	10488329.0	01e48450a6f5b12c2ad7f23c58b556ca	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720558/13917.forehead.32.plateA.wellC10.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720558/13917.forehead.32.plateA.wellC10.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720558/13917.forehead.32.plateA.wellC10.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.32.plateA.wellC10		13917.forehead.32.plateA.wellC10		2021-12-14
135	PRJEB49389	ERP133893	SAMEA11646181	ERS9292890	ERX7289523	ERR7720559	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.33.plateA.wellC05		SINGLE	AMPLICON	METAGENOMIC	PCR	82733	22224755	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.33.plateA.wellC05	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.33.plateA.wellC05	qiita_ppdid_122573:13917.forehead.33.plateA.wellC05	11378932	09786b7650ffd6c3a46a6353f649b9bb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/009/ERR7720559/ERR7720559.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/009/ERR7720559/ERR7720559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/009/ERR7720559/ERR7720559.fastq.gz	10692429.0	a3e6b988dccd758e2fe01ff1c7f77d52	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720559/13917.forehead.33.plateA.wellC05.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720559/13917.forehead.33.plateA.wellC05.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720559/13917.forehead.33.plateA.wellC05.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.33.plateA.wellC05		13917.forehead.33.plateA.wellC05		2021-12-14
136	PRJEB49389	ERP133893	SAMEA11646182	ERS9292891	ERX7289524	ERR7720560	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.34.plateA.wellH01		SINGLE	AMPLICON	METAGENOMIC	PCR	71136	18916029	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.34.plateA.wellH01	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.34.plateA.wellH01	qiita_ppdid_122573:13917.forehead.34.plateA.wellH01	8499205	9eeaf6a35e4fc2c7b893b89ebf21dd42	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/000/ERR7720560/ERR7720560.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/000/ERR7720560/ERR7720560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/000/ERR7720560/ERR7720560.fastq.gz	7845907.0	f3a6642b3629397cfb70b8761f8bd641	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720560/13917.forehead.34.plateA.wellH01.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720560/13917.forehead.34.plateA.wellH01.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720560/13917.forehead.34.plateA.wellH01.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.34.plateA.wellH01		13917.forehead.34.plateA.wellH01		2021-12-14
137	PRJEB49389	ERP133893	SAMEA11646183	ERS9292892	ERX7289525	ERR7720561	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.35.plateA.wellG06		SINGLE	AMPLICON	METAGENOMIC	PCR	67610	18026690	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.35.plateA.wellG06	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.35.plateA.wellG06	qiita_ppdid_122573:13917.forehead.35.plateA.wellG06	8444201	302d2d7047dfb565ca8d3c182a3694a6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/001/ERR7720561/ERR7720561.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/001/ERR7720561/ERR7720561.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/001/ERR7720561/ERR7720561.fastq.gz	7872874.0	04f14085019d5f565b64f33869ea82de	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720561/13917.forehead.35.plateA.wellG06.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720561/13917.forehead.35.plateA.wellG06.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720561/13917.forehead.35.plateA.wellG06.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.35.plateA.wellG06		13917.forehead.35.plateA.wellG06		2021-12-14
138	PRJEB49389	ERP133893	SAMEA11646184	ERS9292893	ERX7289526	ERR7720562	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.36.plateB.wellC01		SINGLE	AMPLICON	METAGENOMIC	PCR	9408	2582872	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.36.plateB.wellC01	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.36.plateB.wellC01	qiita_ppdid_122573:13917.forehead.36.plateB.wellC01	1639225	29c7519519e52dae0b6e4446f00b68fe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/002/ERR7720562/ERR7720562.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/002/ERR7720562/ERR7720562.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/002/ERR7720562/ERR7720562.fastq.gz	1573838.0	a36ee75194eeefbcf7bbf91b596afe82	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720562/13917.forehead.36.plateB.wellC01.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720562/13917.forehead.36.plateB.wellC01.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720562/13917.forehead.36.plateB.wellC01.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.36.plateB.wellC01		13917.forehead.36.plateB.wellC01		2021-12-14
139	PRJEB49389	ERP133893	SAMEA11646185	ERS9292894	ERX7289527	ERR7720563	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.37.plateB.wellD12		SINGLE	AMPLICON	METAGENOMIC	PCR	18318	5018892	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.37.plateB.wellD12	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.37.plateB.wellD12	qiita_ppdid_122573:13917.forehead.37.plateB.wellD12	3094081	3dc097175b2e159e5463d69db1590111	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/003/ERR7720563/ERR7720563.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/003/ERR7720563/ERR7720563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/003/ERR7720563/ERR7720563.fastq.gz	2962128.0	f3793cd20bee6662721895d1296d98f6	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720563/13917.forehead.37.plateB.wellD12.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720563/13917.forehead.37.plateB.wellD12.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720563/13917.forehead.37.plateB.wellD12.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.37.plateB.wellD12		13917.forehead.37.plateB.wellD12		2021-12-14
140	PRJEB49389	ERP133893	SAMEA11646186	ERS9292895	ERX7289528	ERR7720564	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.38.plateB.wellB10		SINGLE	AMPLICON	METAGENOMIC	PCR	14470	3978595	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.38.plateB.wellB10	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.38.plateB.wellB10	qiita_ppdid_122573:13917.forehead.38.plateB.wellB10	2488608	9dc17804eb3ab2289a8ea5c0653f69cf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/004/ERR7720564/ERR7720564.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/004/ERR7720564/ERR7720564.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/004/ERR7720564/ERR7720564.fastq.gz	2388261.0	d707243e0884d44580c40e4854d28ede	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720564/13917.forehead.38.plateB.wellB10.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720564/13917.forehead.38.plateB.wellB10.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720564/13917.forehead.38.plateB.wellB10.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.38.plateB.wellB10		13917.forehead.38.plateB.wellB10		2021-12-14
141	PRJEB49389	ERP133893	SAMEA11646187	ERS9292896	ERX7289529	ERR7720565	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.4.plateB.wellD11		SINGLE	AMPLICON	METAGENOMIC	PCR	15117	4141574	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.4.plateB.wellD11	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.4.plateB.wellD11	qiita_ppdid_122573:13917.forehead.4.plateB.wellD11	2588166	f6236627136a81d066fc5547ab5bc581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/005/ERR7720565/ERR7720565.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/005/ERR7720565/ERR7720565.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/005/ERR7720565/ERR7720565.fastq.gz	2482557.0	3295b02ec40955f7b8a6d0d707d8ff7a	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720565/13917.forehead.4.plateB.wellD11.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720565/13917.forehead.4.plateB.wellD11.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720565/13917.forehead.4.plateB.wellD11.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.4.plateB.wellD11		13917.forehead.4.plateB.wellD11		2021-12-14
142	PRJEB49389	ERP133893	SAMEA11646188	ERS9292897	ERX7289530	ERR7720566	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.40.plateA.wellH11		SINGLE	AMPLICON	METAGENOMIC	PCR	92400	24581856	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.40.plateA.wellH11	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.40.plateA.wellH11	qiita_ppdid_122573:13917.forehead.40.plateA.wellH11	10708477	892b4bf00cfedb8077d027e97a7fa447	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/006/ERR7720566/ERR7720566.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/006/ERR7720566/ERR7720566.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/006/ERR7720566/ERR7720566.fastq.gz	9870935.0	1ea41883c3cedda90314276643638248	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720566/13917.forehead.40.plateA.wellH11.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720566/13917.forehead.40.plateA.wellH11.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720566/13917.forehead.40.plateA.wellH11.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.40.plateA.wellH11		13917.forehead.40.plateA.wellH11		2021-12-14
143	PRJEB49389	ERP133893	SAMEA11646189	ERS9292898	ERX7289531	ERR7720567	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.41.plateB.wellA07		SINGLE	AMPLICON	METAGENOMIC	PCR	17132	4686431	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.41.plateB.wellA07	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.41.plateB.wellA07	qiita_ppdid_122573:13917.forehead.41.plateB.wellA07	2869790	bb5fbb9728545e4c4f5cb699e2095c1d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/007/ERR7720567/ERR7720567.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/007/ERR7720567/ERR7720567.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/007/ERR7720567/ERR7720567.fastq.gz	2748758.0	0f44347098aa77fc6b2887867a4ebf7e	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720567/13917.forehead.41.plateB.wellA07.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720567/13917.forehead.41.plateB.wellA07.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720567/13917.forehead.41.plateB.wellA07.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.41.plateB.wellA07		13917.forehead.41.plateB.wellA07		2021-12-14
144	PRJEB49389	ERP133893	SAMEA11646190	ERS9292899	ERX7289532	ERR7720568	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.42.plateA.wellB04		SINGLE	AMPLICON	METAGENOMIC	PCR	71560	19364707	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.42.plateA.wellB04	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.42.plateA.wellB04	qiita_ppdid_122573:13917.forehead.42.plateA.wellB04	10876269	6eebb5a74e070a6bc3400bc6c03e41f4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/008/ERR7720568/ERR7720568.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/008/ERR7720568/ERR7720568.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/008/ERR7720568/ERR7720568.fastq.gz	10313482.0	c4d6c7c27dceffc9de8b77f115a0efb7	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720568/13917.forehead.42.plateA.wellB04.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720568/13917.forehead.42.plateA.wellB04.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720568/13917.forehead.42.plateA.wellB04.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.42.plateA.wellB04		13917.forehead.42.plateA.wellB04		2021-12-14
145	PRJEB49389	ERP133893	SAMEA11646191	ERS9292900	ERX7289533	ERR7720569	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.44.plateA.wellA07		SINGLE	AMPLICON	METAGENOMIC	PCR	137497	36456966	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.44.plateA.wellA07	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.44.plateA.wellA07	qiita_ppdid_122573:13917.forehead.44.plateA.wellA07	14663827	d68b036b2a829a222bc43444f5d0324e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/009/ERR7720569/ERR7720569.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/009/ERR7720569/ERR7720569.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/009/ERR7720569/ERR7720569.fastq.gz	13405881.0	d6c2b40c7324b7e705cb0d3e035980c2	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720569/13917.forehead.44.plateA.wellA07.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720569/13917.forehead.44.plateA.wellA07.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720569/13917.forehead.44.plateA.wellA07.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.44.plateA.wellA07		13917.forehead.44.plateA.wellA07		2021-12-14
146	PRJEB49389	ERP133893	SAMEA11646192	ERS9292901	ERX7289534	ERR7720570	ERA7890410	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	13917.forehead.45.plateA.wellE09		SINGLE	AMPLICON	METAGENOMIC	PCR	93917	24999694	UCSDMI	2021-12-14	2021-12-14	Illumina MiSeq sequencing; qiita_ptid_11217:13917.forehead.45.plateA.wellE09	FlowSoFine - A tool for analyzing microbial pattern changes detected by flow cytometry	qiita_sid_13917	qiita_ptid_11217:13917.forehead.45.plateA.wellE09	qiita_ppdid_122573:13917.forehead.45.plateA.wellE09	10973116	e24a41654e162fed1d6e210825c8992a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/000/ERR7720570/ERR7720570.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR772/000/ERR7720570/ERR7720570.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR772/000/ERR7720570/ERR7720570.fastq.gz	10155966.0	368a2d5e405e16d2e803dde40d80eecc	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720570/13917.forehead.45.plateA.wellE09.R1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR772/ERR7720570/13917.forehead.45.plateA.wellE09.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR772/ERR7720570/13917.forehead.45.plateA.wellE09.R1.fastq.gz	FASTQ									qiita_sid_13917:13917.forehead.45.plateA.wellE09		13917.forehead.45.plateA.wellE09		2021-12-14
